100
0	3.292942e-01	4.053467e-01	1.855887e+00
1	3.423347e-01	4.060841e-01	2.860283e+00
2	2.089804e-01	7.923377e-01	2.531021e+00
3	3.628751e-01	6.507182e-01	2.567171e+00
4	2.045309e-01	7.987122e-01	1.856864e+00
5	2.791682e-01	2.625019e-01	1.923302e+00
6	2.752047e-01	4.056128e-01	2.931607e+00
7	2.825273e-01	4.823258e-01	2.074744e+00
8	2.836102e-01	4.860824e-01	2.066927e+00
9	2.833452e-01	4.894259e-01	1.597948e+00
10	2.842422e-01	4.849363e-01	1.015633e+00
11	3.341360e-01	2.964873e-01	1.819736e+00
12	2.939002e-01	6.523312e-01	2.681485e+00
13	2.940615e-01	4.302471e-01	2.991207e+00
14	3.090386e-01	4.598291e-01	2.305325e+00
15	3.523975e-01	3.022332e-01	2.943332e+00
16	2.910139e-01	4.280216e-01	1.193454e+00
17	3.120174e-01	4.706530e-01	2.247680e+00
18	3.178876e-01	4.961673e-01	2.865169e+00
19	4.119868e-01	6.741745e-01	2.354177e+00
20	3.174250e-01	3.922391e-01	2.203713e+00
21	3.561292e-01	3.493165e-01	1.572545e+00
22	3.531469e-01	3.443915e-01	2.075721e+00
23	4.147232e-01	6.526512e-01	1.714216e+00
24	3.201728e-01	3.494427e-01	1.255984e+00
25	4.028634e-01	6.565424e-01	1.809966e+00
26	4.293701e-01	2.932377e-01	2.446996e+00
27	4.090601e-01	6.544468e-01	2.439179e+00
28	3.215055e-01	3.971658e-01	2.234978e+00
29	4.018365e-01	7.147346e-01	2.132389e+00
30	2.803070e-01	3.162630e-01	2.891549e+00
31	3.367764e-01	5.055402e-01	2.635564e+00
32	3.987210e-01	7.176298e-01	2.148999e+00
33	4.072197e-01	6.656462e-01	2.554470e+00
34	3.377541e-01	5.061607e-01	1.801172e+00
35	3.663707e-01	6.129806e-01	1.962384e+00
36	4.221386e-01	6.321929e-01	1.397655e+00
37	4.562528e-01	2.997929e-01	1.050806e+00
38	3.639657e-01	6.162482e-01	2.164631e+00
39	3.731325e-01	6.211261e-01	2.632633e+00
40	4.500327e-01	2.989020e-01	2.780166e+00
41	4.172362e-01	6.002320e-01	1.015633e+00
42	4.515688e-01	2.977249e-01	1.722032e+00
43	4.601734e-01	2.999810e-01	1.128969e+00
44	4.487641e-01	2.981926e-01	1.429897e+00
45	6.058915e-01	5.831792e-01	2.319003e+00
46	5.982397e-01	5.884732e-01	1.921348e+00
47	5.631284e-01	6.787643e-01	1.023449e+00
48	4.486980e-01	2.728520e-01	2.445042e+00
49	5.674272e-01	6.645308e-01	2.110894e+00
50	3.965534e-01	2.851024e-01	1.745481e+00
51	5.670765e-01	5.793632e-01	2.559355e+00
52	5.666626e-01	6.649741e-01	1.131900e+00
53	5.818791e-01	5.851353e-01	1.351734e+00
54	5.854948e-01	3.258434e-01	1.423058e+00
55	5.219202e-01	3.049920e-01	1.606742e+00
56	5.901370e-01	6.193233e-01	1.392770e+00
57	5.906945e-01	6.493680e-01	1.794333e+00
58	6.371121e-01	5.894657e-01	2.783097e+00
59	5.771519e-01	5.942151e-01	1.442599e+00
60	5.847103e-01	5.717157e-01	2.222277e+00
61	5.515923e-01	6.709891e-01	1.331216e+00
62	5.528441e-01	6.678922e-01	1.776746e+00
63	6.111899e-01	3.352141e-01	2.692233e+00
64	6.134105e-01	3.378143e-01	1.000000e+00
65	5.282081e-01	5.513168e-01	2.775281e+00
66	5.313080e-01	6.479005e-01	1.920371e+00
67	5.472137e-01	5.582840e-01	2.573034e+00
68	6.255945e-01	3.497587e-01	2.911089e+00
69	6.366982e-01	2.837463e-01	1.834392e+00
70	6.367064e-01	3.050900e-01	2.548608e+00
71	5.514532e-01	5.534081e-01	1.560821e+00
72	6.479288e-01	3.348504e-01	1.671226e+00
73	5.915098e-01	3.213962e-01	2.398144e+00
74	6.720251e-01	6.659120e-01	1.180752e+00
75	6.451225e-01	6.368474e-01	1.013679e+00
76	6.549173e-01	6.257360e-01	2.741085e+00
77	5.375189e-01	5.577729e-01	2.792868e+00
78	6.368752e-01	3.542486e-01	2.546654e+00
79	6.219181e-01	3.346022e-01	1.691744e+00
80	6.538712e-01	6.274290e-01	2.569126e+00
81	5.858008e-01	2.733255e-01	1.077186e+00
82	6.565791e-01	6.178354e-01	2.931607e+00
83	6.419137e-01	6.358717e-01	1.699560e+00
84	7.544879e-01	7.791785e-01	1.849047e+00
85	7.508150e-01	7.850375e-01	1.563752e+00
86	6.542561e-01	6.198779e-01	2.374695e+00
87	6.954788e-01	2.792660e-01	1.687836e+00
88	6.812975e-01	7.087450e-01	2.413776e+00
89	6.763402e-01	5.472802e-01	2.048363e+00
90	8.027888e-01	7.338341e-01	1.118222e+00
91	6.474603e-01	5.957424e-01	2.703957e+00
92	7.181336e-01	4.308661e-01	2.588666e+00
93	7.264218e-01	2.899667e-01	2.107963e+00
94	6.753052e-01	5.456128e-01	1.347826e+00
95	7.280153e-01	7.205558e-01	2.917929e+00
96	6.953040e-01	3.705813e-01	2.581827e+00
97	7.368333e-01	7.177690e-01	2.310210e+00
98	6.810991e-01	2.848644e-01	1.097704e+00
99	7.252313e-01	7.213615e-01	2.722521e+00
