100
0	5.277507e-01	5.252629e-01	1.855887e+00
1	5.422576e-01	5.417622e-01	2.860283e+00
2	3.784081e-01	6.279365e-01	2.531021e+00
3	7.007361e-01	4.903614e-01	2.567171e+00
4	3.729554e-01	6.326411e-01	1.856864e+00
5	5.547622e-01	6.200825e-01	1.923302e+00
6	5.681927e-01	5.347831e-01	2.931607e+00
7	4.762450e-01	5.092081e-01	2.074744e+00
8	4.991380e-01	4.879764e-01	2.066927e+00
9	5.399466e-01	4.648949e-01	1.597948e+00
10	4.767847e-01	5.106222e-01	1.015633e+00
11	5.190985e-01	5.673876e-01	1.819736e+00
12	6.184511e-01	4.500398e-01	2.681485e+00
13	5.174202e-01	5.336100e-01	2.991207e+00
14	5.102035e-01	4.844298e-01	2.305325e+00
15	5.604528e-01	5.168748e-01	2.943332e+00
16	5.109716e-01	5.402245e-01	1.193454e+00
17	5.245799e-01	4.864136e-01	2.247680e+00
18	5.170619e-01	5.009143e-01	2.865169e+00
19	5.388950e-01	5.005646e-01	2.354177e+00
20	5.069507e-01	4.735307e-01	2.203713e+00
21	5.578706e-01	5.456165e-01	1.572545e+00
22	5.623905e-01	5.403942e-01	2.075721e+00
23	5.164984e-01	4.989185e-01	1.714216e+00
24	5.293335e-01	5.046785e-01	1.255984e+00
25	5.242361e-01	5.049079e-01	1.809966e+00
26	5.998359e-01	5.576418e-01	2.446996e+00
27	5.133219e-01	5.011596e-01	2.439179e+00
28	5.141667e-01	4.963117e-01	2.234978e+00
29	5.511433e-01	4.667823e-01	2.132389e+00
30	5.473509e-01	5.407723e-01	2.891549e+00
31	5.920527e-01	4.903111e-01	2.635564e+00
32	5.467705e-01	4.661405e-01	2.148999e+00
33	5.303397e-01	4.904021e-01	2.554470e+00
34	5.970788e-01	4.905255e-01	1.801172e+00
35	5.050456e-01	3.688641e-01	1.962384e+00
36	4.993678e-01	4.663995e-01	1.397655e+00
37	4.810997e-01	5.483477e-01	1.050806e+00
38	5.011370e-01	3.637175e-01	2.164631e+00
39	5.009404e-01	3.788079e-01	2.632633e+00
40	4.847999e-01	5.443420e-01	2.780166e+00
41	5.695675e-01	5.660360e-01	1.015633e+00
42	4.850108e-01	5.451746e-01	1.722032e+00
43	4.719492e-01	5.447870e-01	1.128969e+00
44	4.858320e-01	5.448974e-01	1.429897e+00
45	4.801916e-01	4.969152e-01	2.319003e+00
46	4.820697e-01	4.879017e-01	1.921348e+00
47	5.094109e-01	4.733899e-01	1.023449e+00
48	5.181251e-01	6.422224e-01	2.445042e+00
49	4.640140e-01	4.626893e-01	2.110894e+00
50	5.522595e-01	5.561796e-01	1.745481e+00
51	5.587239e-01	5.842777e-01	2.559355e+00
52	4.698761e-01	4.584094e-01	1.131900e+00
53	5.695957e-01	5.630559e-01	1.351734e+00
54	4.835548e-01	5.280025e-01	1.423058e+00
55	4.402747e-01	5.265335e-01	1.606742e+00
56	4.631905e-01	5.663084e-01	1.392770e+00
57	4.164283e-01	4.853455e-01	1.794333e+00
58	4.456724e-01	4.279729e-01	2.783097e+00
59	4.704509e-01	4.194627e-01	1.442599e+00
60	5.827111e-01	4.833618e-01	2.222277e+00
61	5.860911e-01	5.015559e-01	1.331216e+00
62	5.843835e-01	5.060922e-01	1.776746e+00
63	4.354476e-01	5.261655e-01	2.692233e+00
64	4.297242e-01	5.201720e-01	1.000000e+00
65	6.120670e-01	6.388009e-01	2.775281e+00
66	5.582259e-01	4.504612e-01	1.920371e+00
67	5.388382e-01	5.776507e-01	2.573034e+00
68	4.570953e-01	5.420903e-01	2.911089e+00
69	4.795604e-01	5.459137e-01	1.834392e+00
70	4.664228e-01	5.077063e-01	2.548608e+00
71	5.372914e-01	5.851484e-01	1.560821e+00
72	4.317252e-01	5.533233e-01	1.671226e+00
73	5.058290e-01	5.300291e-01	2.398144e+00
74	4.109620e-01	4.650005e-01	1.180752e+00
75	4.407523e-01	4.901318e-01	1.013679e+00
76	4.646122e-01	4.653962e-01	2.741085e+00
77	4.906047e-01	4.836644e-01	2.792868e+00
78	4.482040e-01	5.371006e-01	2.546654e+00
79	4.800337e-01	5.688715e-01	1.691744e+00
80	4.648479e-01	4.615966e-01	2.569126e+00
81	4.758450e-01	5.523015e-01	1.077186e+00
82	4.458299e-01	4.519949e-01	2.931607e+00
83	4.812528e-01	4.583324e-01	1.699560e+00
84	4.573218e-01	4.457380e-01	1.849047e+00
85	4.584996e-01	4.428001e-01	1.563752e+00
86	4.471241e-01	4.501798e-01	2.374695e+00
87	3.934804e-01	5.689947e-01	1.687836e+00
88	4.456294e-01	4.676815e-01	2.413776e+00
89	3.897799e-01	6.169991e-01	2.048363e+00
90	4.972654e-01	4.777530e-01	1.118222e+00
91	4.284582e-01	4.805187e-01	2.703957e+00
92	4.021590e-01	4.875412e-01	2.588666e+00
93	4.018178e-01	5.564544e-01	2.107963e+00
94	3.495428e-01	6.635986e-01	1.347826e+00
95	3.908485e-01	4.535500e-01	2.917929e+00
96	4.246868e-01	5.428750e-01	2.581827e+00
97	3.768298e-01	4.397611e-01	2.310210e+00
98	4.109894e-01	5.451984e-01	1.097704e+00
99	3.812028e-01	4.468840e-01	2.722521e+00
